,number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands
0,53,luxembourg,#00053-LUDWIG VAN BEETHOVEN,- LUDWIG VAN BEETHOVEN - RUE LUDWIG VAN BEETHOVEN ( DEVANT N° 45 ),"{'latitude': 49.59, 'longitude': 6.1172}",False,False,OPEN,2022-04-11T21:13:16Z,True,False,NULL,"{'availabilities': {'bikes': 4, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 4, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
1,24,luxembourg,#00024-WEICKER,WEICKER - AVENUE JF KENNEDY / RUE ALPHONSE WEICKER,"{'latitude': 49.631952, 'longitude': 6.17048}",False,False,OPEN,2022-04-11T21:12:14Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
2,102,luxembourg,#00102-FENTANGE HIEHL,"FENTANGE ""Hiehl"" - RUE DE BETTEMBOURG DEVANT N°75","{'latitude': 49.567771, 'longitude': 6.152463}",False,False,OPEN,2022-04-11T21:14:32Z,True,False,NULL,"{'availabilities': {'bikes': 13, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}","{'availabilities': {'bikes': 13, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 13, 'electricalInternalBatteryBikes': 13, 'electricalRemovableBatteryBikes': 0}, 'capacity': 14}",NULL
3,88,luxembourg,#00088-SERRA,SERRA - AVENUE J.F. KENNEDY / CIRCUIT DE LA FOIRE (Arrêt Luxexpo),"{'latitude': 49.635423, 'longitude': 6.176061}",True,False,OPEN,2022-04-11T21:15:19Z,True,False,NULL,"{'availabilities': {'bikes': 6, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}","{'availabilities': {'bikes': 6, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}",NULL
4,6,luxembourg,#00006-AL BRÉCK,AL BRÉCK - VIADUC / BOULEVARD DE LA PETRUSSE,"{'latitude': 49.60481, 'longitude': 6.133404}",False,False,OPEN,2022-04-11T21:12:07Z,True,False,NULL,"{'availabilities': {'bikes': 5, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 5, 'stands': 10, 'mechanicalBikes': 0, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
5,97,luxembourg,#00097-HELFENT (PARKING),Rue de Luxembourg/Route de Longwy,"{'latitude': 49.603644, 'longitude': 6.077783}",False,False,OPEN,2022-04-11T21:14:33Z,True,False,NULL,"{'availabilities': {'bikes': 7, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 7, 'stands': 6, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
6,47,luxembourg,#00047-LEOPOLD GOEBEL,LEOPOLD GOEBEL - ALLEE LEOPOLD GOEBEL ( DEVANT N° 109 ),"{'latitude': 49.6122, 'longitude': 6.1072}",False,False,OPEN,2022-04-11T21:12:53Z,True,False,NULL,"{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 9, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
7,89,luxembourg,#00089-PLACE THORN,"Place Thorn/Bd Marcel Cahen ,50m avant rue Béatrix","{'latitude': 49.60361, 'longitude': 6.10278}",False,False,OPEN,2022-04-11T21:14:30Z,True,False,NULL,"{'availabilities': {'bikes': 7, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 7, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
8,33,luxembourg,#00033-K. ADENAUER,K. ADENAUER - BOULEVARD KONRAD ADENAUER ( DEVANT BEI ),"{'latitude': 49.620586, 'longitude': 6.138998}",False,False,OPEN,2022-04-11T21:12:43Z,True,False,NULL,"{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 2, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
9,85,luxembourg,#00085-EINSTEIN,Rue Albert Einstein/Bd de Kockelscheuer,"{'latitude': 49.5842, 'longitude': 6.1249}",False,False,OPEN,2022-04-11T21:11:54Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 0, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",NULL
10,17,luxembourg,#00017-ROBERT SCHUMAN,ROBERT SCHUMAN - SQUARE SCHUMAN,"{'latitude': 49.616669, 'longitude': 6.126069}",True,False,OPEN,2022-04-11T21:12:23Z,True,False,NULL,"{'availabilities': {'bikes': 1, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 1, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",NULL
11,94,luxembourg,#00094-HAMM-COLONIE,Rue de Hamm/Rue des pruniers,"{'latitude': 49.606983, 'longitude': 6.154863}",False,False,CLOSED,2022-04-11T21:12:47Z,True,False,NULL,"{'availabilities': {'bikes': 1, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
12,11,luxembourg,#00011-WINSTON CHURCHILL,WINSTON CHURCHILL - PLACE CHURCHILL,"{'latitude': 49.611317, 'longitude': 6.120003}",False,False,OPEN,2022-04-11T21:13:48Z,True,False,NULL,"{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 6, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
13,23,luxembourg,#00023-REIMERWEE,REIMERWEE - BOULEVARD K ADENAUER / RUE K KALERGI,"{'latitude': 49.629448, 'longitude': 6.157348}",False,False,OPEN,2022-04-11T21:14:13Z,True,False,NULL,"{'availabilities': {'bikes': 3, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 3, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",NULL
14,108,luxembourg,#00108-EDELECK,EDELECK - RUE DE LUXEMBOURG / EDELECK,"{'latitude': 49.565477, 'longitude': 6.079436}",False,False,OPEN,2022-04-11T21:11:26Z,True,False,NULL,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
15,75,luxembourg,#00075-BEINCHEN,BEINCHEN - RUE DU PONT,"{'latitude': 49.61561, 'longitude': 6.13097}",False,False,OPEN,2022-04-11T21:14:59Z,True,False,NULL,"{'availabilities': {'bikes': 8, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 8, 'stands': 5, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
16,45,luxembourg,#00045-AUBEPINES,AUBEPINES - VAL SAINTE CROIX / RUE DES AUBEPINES,"{'latitude': 49.61212, 'longitude': 6.09749}",False,False,OPEN,2022-04-11T21:11:29Z,True,False,NULL,"{'availabilities': {'bikes': 7, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 7, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
17,68,luxembourg,#00068-UM SCHLASS,UM SCHLASS - CEINTURE UM SCHLASS,"{'latitude': 49.57337, 'longitude': 6.14397}",False,False,OPEN,2022-04-11T21:12:25Z,True,False,NULL,"{'availabilities': {'bikes': 4, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 4, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
18,27,luxembourg,#00027-MERCIER,MERCIER - PLACE DE LA GARE / RUE DU COMMERCE / PARKING,"{'latitude': 49.5986, 'longitude': 6.132119}",False,False,OPEN,2022-04-11T21:15:15Z,True,False,NULL,"{'availabilities': {'bikes': 6, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 6, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 9, 'electricalInternalBatteryBikes': 9, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
19,62,luxembourg,#00062-LEYDENBACH,LEYDENBACH - RUE LEYDENBACH / RUE DES LABOURS,"{'latitude': 49.62915, 'longitude': 6.173101}",False,False,OPEN,2022-04-11T21:12:03Z,True,False,NULL,"{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 1, 'stands': 19, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
20,115,luxembourg,#00115-CENTRE CULTUREL CAP,CENTRE CULTUREL CAP - ROUTE D'ARLON N°49 / PLACE DE L'EGLISE,"{'latitude': 49.645239, 'longitude': 5.987938}",False,False,OPEN,2022-04-11T21:13:54Z,True,False,NULL,"{'availabilities': {'bikes': 11, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 11, 'stands': 4, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
21,82,luxembourg,#00082-GARE CENTS-HAMM,GARE CENTS-HAMM - RUE DES ALOUETTES / GARE DE CENTS-HAMM,"{'latitude': 49.614749, 'longitude': 6.164772}",False,False,OPEN,2022-04-11T21:14:38Z,True,False,NULL,"{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 4, 'stands': 16, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
22,1,luxembourg,#00001-LEON XIII,LEON XIII-RUE DE BONNEVOIE ( DEVANT N° 103 ),"{'latitude': 49.598211, 'longitude': 6.137526}",False,False,OPEN,2022-04-11T21:15:03Z,True,False,NULL,"{'availabilities': {'bikes': 20, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 20, 'stands': 0, 'mechanicalBikes': 0, 'electricalBikes': 20, 'electricalInternalBatteryBikes': 20, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
23,14,luxembourg,#00014-KNUEDLER,KNUEDLER - PLACE GUILLAUME,"{'latitude': 49.610126, 'longitude': 6.132084}",False,False,OPEN,2022-04-11T21:10:20Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 0, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",NULL
24,8,luxembourg,#00008-METZER PLAZ,METZER PLAZ - PLACE DE METZ,"{'latitude': 49.607346, 'longitude': 6.12762}",False,False,OPEN,2022-04-11T21:11:47Z,True,False,NULL,"{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 0, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
25,38,luxembourg,#00038-HELLEG GEESCHT,HELLEG GEESCHT - PLATEAU SAINT ESPRIT,"{'latitude': 49.60771, 'longitude': 6.13456}",False,False,OPEN,2022-04-11T21:10:53Z,True,False,NULL,"{'availabilities': {'bikes': 12, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 12, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 12, 'electricalInternalBatteryBikes': 12, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
26,19,luxembourg,#00019-PHILHARMONIE,PHILHARMONIE - AVENUE JF KENNEDY / PLACE DE L'EUROPE,"{'latitude': 49.619345, 'longitude': 6.143907}",False,False,OPEN,2022-04-11T21:13:02Z,True,False,NULL,"{'availabilities': {'bikes': 4, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 4, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",NULL
27,50,luxembourg,#00050-EUROPAPARLAMENT,"EUROPAPARLAMENT - Rue Léon Hammes, prés de l'arrêt Europaparlament","{'latitude': 49.620607, 'longitude': 6.147885}",False,False,OPEN,2022-04-11T21:11:25Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
28,78,luxembourg,#00078-ST MATHIEU,Rue St.Mathieu/ prés de l'arrêt Pafendall,"{'latitude': 49.619061, 'longitude': 6.1323}",True,False,OPEN,2022-04-11T21:10:17Z,True,False,NULL,"{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",NULL
29,30,luxembourg,#00030-MERKELS PLAZ,- MERKELS PLAZ - RUE JEAN BAPTISTE MERKELS / Bd CHARLES MARX,"{'latitude': 49.599846, 'longitude': 6.122565}",False,False,OPEN,2022-04-11T21:11:12Z,True,False,NULL,"{'availabilities': {'bikes': 7, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 7, 'stands': 13, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
30,113,luxembourg,#00113-EDEMER,EDEMER - QUARTIER EDEMER / RUE D'ATHÈNES / RUE DE PARIS,"{'latitude': 49.629363, 'longitude': 6.017927}",False,False,OPEN,2022-04-11T21:13:20Z,True,False,NULL,"{'availabilities': {'bikes': 11, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 11, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 11, 'electricalInternalBatteryBikes': 11, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
31,77,luxembourg,#00077-FUNICULAIRE,Avenue J.F.Kennedy/Parvis au Plateau KB prés de l'arrêt Pafendall,"{'latitude': 49.618823, 'longitude': 6.136324}",False,False,OPEN,2022-04-11T21:14:22Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
32,72,luxembourg,#00072-AN DER BOURMICHT,- AN DER BOURMICHT - ZONE INDUSTRIELLE BOURMICHT / RES DES MEROVINGIENS,"{'latitude': 49.61086, 'longitude': 6.08097}",False,False,OPEN,2022-04-11T21:10:55Z,True,False,NULL,"{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 5, 'stands': 15, 'mechanicalBikes': 0, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
33,16,luxembourg,#00016-AMELIE,- AMELIE - BOULEVARD ROYAL / AVENUE AMELIE,"{'latitude': 49.613339, 'longitude': 6.125794}",False,False,OPEN,2022-04-11T21:13:48Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 0, 'stands': 20, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
34,22,luxembourg,#00022-CAMPUS KIRCHBIERG,CAMPUS KIRCHBIERG - BOULEVARD JF KENNEDY / RUE K KALERGI,"{'latitude': 49.6264, 'longitude': 6.1613}",False,False,OPEN,2022-04-11T21:15:09Z,True,False,NULL,"{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 2, 'stands': 18, 'mechanicalBikes': 0, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
35,106,luxembourg,#00106-CENTRE,CENTRE - RUE DU LAVOIR,"{'latitude': 49.567305, 'longitude': 6.064291}",False,False,OPEN,2022-04-11T21:10:21Z,True,False,NULL,"{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 7, 'stands': 8, 'mechanicalBikes': 0, 'electricalBikes': 7, 'electricalInternalBatteryBikes': 7, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",NULL
36,73,luxembourg,#00073-JEANNE D'ARC,- JEANNE D'ARC - PLACE JEANNE D'ARC,"{'latitude': 49.59691, 'longitude': 6.147957}",False,False,OPEN,2022-04-11T21:12:25Z,True,False,NULL,"{'availabilities': {'bikes': 17, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 17, 'stands': 3, 'mechanicalBikes': 0, 'electricalBikes': 17, 'electricalInternalBatteryBikes': 17, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",NULL
37,13,luxembourg,#00013-GELLE FRA,,"{'latitude': 49.60951, 'longitude': 6.128503}",True,False,OPEN,2022-04-11T21:15:08Z,True,False,NULL,"{'availabilities': {'bikes': 0, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 0, 'stands': 24, 'mechanicalBikes': 0, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",NULL
